Bit Size (in),Mud Circulation Rate (gal/min),Drilling Interval Length (ft),Weight on Bit (1000 lbs),Rotary Speed (rev/min),ROP
17.317613789768263,302.50746053987876,3275.547605009534,14.053424163190295,95.52369850278127,14.21179658588887
12.000795949886912,287.5231314114423,3573.0836084748125,18.625184465596657,104.90234488884876,12.904905262736708
14.389298861106733,273.6164038879786,3685.138847010229,15.970435612154024,99.05430956776534,11.10799383766552
15.39265325677184,343.94846101717917,3376.2288733591936,16.198930612529857,105.33197096164548,14.043879312324604
15.019102251570674,297.2624693463817,3280.023552757758,15.631565416251833,118.00267474047129,11.86059837604727
13.85604212384542,266.9953237858035,3923.7225202083396,16.190731035903056,109.86164183958267,13.609248766177222
14.43319984864116,343.9070270149774,4036.695670409771,18.80462285394785,109.25676780009378,14.399904982698189
14.08477966108859,408.2189153093825,3810.996158140802,12.98389674984948,100.70841407785831,13.168063440899502
13.985391505349408,334.35375178172075,3541.429160775514,18.712691768336995,91.02510074199951,10.975182198172702
15.93037694315545,360.99209025929866,3269.917812257463,17.35008044825332,103.37178799862724,11.666819680366196
15.305299766584346,339.267100992492,3273.9838972910097,15.056892765081939,117.11154819958635,14.270772912062272
13.932232729845422,334.90447265188067,3717.4140516276525,15.305949234060312,91.37124278466071,12.592779603571174
16.094352721969447,367.0811241212704,3696.5989683653293,19.56488133162855,96.13556786245302,12.91405008154548
15.331530816139189,331.27552467069586,4025.3495335982984,15.602828764541957,107.72394333418545,13.735087369491543
16.042578037484176,349.50047106328356,3796.409228594539,15.332260038144547,97.33987721618921,13.699750783305772
15.82778672587492,352.3262113822746,3111.6689761535667,18.918852056652547,99.45724104353668,13.250991584852873
13.889193586147249,322.88126410081924,3952.282054838448,17.740790172904635,103.29336433803613,12.718023582758487
14.280826431118385,375.43545885254696,3297.0734827029764,15.812429732253829,94.44436968893646,12.630529795971052
16.082560774611917,340.3428825380242,3508.8673494141176,17.662083644083584,98.5041383864934,14.037190156061788
15.928542800342196,323.31691498995815,3728.5784848796966,15.774045735073978,115.11512067426106,13.716813228777152
15.100669066861188,364.84336303902853,4315.567441902336,19.15953195076844,95.77990312334042,12.79728866101333
15.319231762116654,320.92909013609477,4697.809788163809,19.156854899582775,93.19117478579915,14.414729868002334
16.935791633215636,351.17672593220163,3883.5556371289986,18.380391407383506,102.94692761994033,13.01732299493927
14.408926300673278,351.1250050170254,3633.562678818831,18.167289772390884,116.63500117127946,12.192911409513213
16.000103438865857,386.9923417590755,3884.780300092197,20.446081786444743,107.77319469691383,12.335498600155288
15.001237058851265,368.77318011941287,4015.5461241858816,17.702202945933404,105.40927964830375,12.105361845581378
15.009379910916778,353.98965319456573,3622.8206305192557,15.867994134158597,110.74065128212413,12.983182046735829
16.85624532851517,382.10881029328834,4347.154507705686,18.531305345137408,93.21614088080175,14.825980480626354
16.51112095696957,401.71129210197535,3832.2288795921268,21.21889024262062,115.8197778990962,12.40966876008981
16.526879781402446,376.14505375646456,3935.2162505385345,16.28241354166487,115.01070074109154,13.641441521089982
17.242280810823736,359.6240519776122,4004.9485123243967,17.38828252468554,107.35932710290194,12.653862573777701
15.48868318289877,317.8619925403059,3934.3156186928754,18.70268258560082,121.87445424500099,13.167624270702925
16.44016879379744,326.8822762420407,4089.6019987901855,17.993361865982823,100.67801171179512,11.681128718352692
15.086152330850606,352.70218530997056,3602.5920985465577,16.531856399486866,123.7431089416698,13.284114763542853
16.00320721797797,343.8337013589844,3634.2295356783598,20.02570082032107,114.19669533922941,13.351043001324172
15.397097913077,358.77433937407307,3458.437472626451,22.052499293582397,109.50154704700599,14.285150576161167
15.745875832861541,367.9062927100242,4002.8118447651063,18.62027810265748,113.01071698256851,13.931989608415616
16.477363366254625,384.66879065278135,4133.285193144078,16.858172616600893,112.40875143602986,12.215550771173396
14.515757365585275,365.9535289010058,4034.137171691871,15.839573227553313,126.29347149224255,15.066612542086927
18.6561863692358,385.59032403230594,4472.225351773249,18.888048204477457,103.03192040283,14.022428182091556
14.305535393433665,372.69067514687043,3896.5500595610915,20.352811843660742,106.52896411334712,14.043103595632127
14.037580884108404,305.5864869910896,4145.87694357106,19.361611399075933,125.36459559772038,13.820130995810171
17.43555924191502,341.27498820563824,3537.1184556282346,18.61759291417897,108.79926680185056,13.220219065677552
16.946976325710832,369.06701918263985,3797.4454790110963,17.685221512843867,124.59321413736284,14.173664855740746
16.740148334823164,334.2093752283107,4193.568298084944,16.888696060199266,133.21584053874437,14.532476987555718
16.777904488795965,396.476726296371,4261.031762152729,20.194964742205986,111.64606738234303,11.774286073219647
15.892373855168572,429.2697975275068,3865.4784007039843,20.38705118404102,123.24728319873886,13.326476094000459
14.652743668629995,419.9243707310065,3956.8657806656315,16.263733489710432,104.32952858749788,13.718230440992155
16.07892365658463,372.2506022777902,3448.8436770492485,21.656836246849174,124.636264086035,14.399703810252845
15.02488713542256,431.73894411514596,3877.7928878728794,19.981661787728743,119.09993457244066,15.625385646426853
17.43683790489056,386.90019312976085,4340.558809991748,21.454169736067584,122.284785676322,13.162353718391275
15.847502525932104,371.30008404523505,4239.192434929558,16.800011117943033,110.7508597500026,13.544128196657459
14.89468090619434,362.8405250070159,4224.696445711755,16.806669206565967,100.2520235420245,13.558730911891608
15.653850066608426,374.68204186029556,4072.704998244192,18.95857983427002,123.51718286674037,13.221316408470528
16.750351599094557,372.79681811788043,4069.12938264388,20.14226153172607,96.45834814491468,13.837694202694
15.359275344907799,393.35941656570435,3836.1630012755472,22.448535647441897,115.35612868970813,15.31215748322884
15.010657319597346,394.15762660023887,4347.822003535208,20.609818170499743,129.12240368360327,12.992260458681555
16.596418737469502,389.7744918688641,4257.986616750589,19.008002556148472,121.39126014935378,14.942440736334614
16.628980778991096,406.16049867975806,4296.7525463709135,17.686456813907036,140.5973732196101,12.214017757663711
15.556600960863951,433.91512272710685,3931.191284615148,21.70367938559014,130.97605712149203,13.727621392909967
15.638031328721562,426.63245126655977,3336.5015322033996,17.893323539723404,113.13008401828633,14.063081257834465
16.70203821406966,341.49121207552025,4560.401570374217,22.52839723077711,120.7916980269925,16.717518573401737
14.254270299608661,304.4339826328868,3983.1748097310724,19.198419544305864,120.27182884145103,14.202300620182134
14.340417199260688,429.75276435434625,3850.410013398625,22.58498363668996,103.83705512636118,11.705374730061095
15.386764654769141,348.63810142094076,4447.862960322678,21.021326951492178,111.09716325892839,11.999762282638745
16.163886434914367,390.6040455504886,4050.4382932084245,19.619939145226525,115.52063184323497,14.71179657465748
16.97250234717479,357.6914404667711,4612.235114949656,18.987795639372244,99.60305610844394,15.513793418940173
18.736827579177874,335.89859451363293,4457.05471118912,19.360168029127358,122.76576124651882,15.234447501984143
17.84964240863239,421.63631188923574,4495.091486963419,20.79903892471634,119.78774330501489,14.994061707296193
16.361643791509294,430.71528514164265,3724.520081425852,20.22052580816429,104.33311408054348,16.354863552131192
16.60216799296439,383.3171063889326,4723.0839712780535,19.059052569972792,127.59601415783065,14.120179115844866
15.157408521468616,310.8781218598898,4370.994040106912,19.88823244011745,131.3594328524827,16.07382405150031
16.662880958299958,386.5580015063133,4140.252551387135,20.386402096577513,126.2272684168355,12.720434751825868
16.28632847707009,422.04506452086355,4350.007657985767,16.408617906986564,120.37465291363877,13.728089551669953
17.23727078576855,354.38337317989465,3618.132125774226,21.190541976735947,130.89780252347208,12.543847375890396
15.531438480086084,416.68457944683536,4477.4229673736845,18.606160615689,132.1999468745613,14.643514584927642
17.59656805046543,410.4786716571798,3929.3917976932357,18.33576928025926,128.31941633214717,14.98707003621532
19.163975928440422,433.65917100735436,3813.926065808563,17.398311017536958,115.86767919362386,15.239439645528492
16.705731813024755,417.7432756260676,3757.9637031083325,17.246927103271034,128.57034484703232,15.20354652639744
17.511937001434102,378.1270528583835,4803.879194494873,18.105984323277813,139.26737936866132,13.889079225258968
17.982561153976135,460.2962417154536,4130.625168290876,19.356321812625428,119.26264399440377,14.928888686307193
16.3485033325255,410.72575455438516,4996.662968348086,24.373877790904295,150.17262356472827,13.172045412952798
17.333670791554056,416.7691008325907,4190.302959472529,19.80010453057549,120.62297708864186,17.130640381678685
17.040311217678106,383.73402836163706,3736.2497273536605,21.171191347944287,127.27403578950954,14.875451616015544
17.20094426390518,403.2881399254615,3981.7927265685157,21.644905136736362,119.49687089669672,14.653732589867534
15.892735229575704,387.63236559217853,4932.288626516455,21.193021533474475,130.04824778306022,17.55994923191276
17.14885677946988,415.7231930454734,4388.168968185334,20.85363185922787,107.74222831247211,13.676272531585255
17.909404450986827,488.6510848163089,4242.405357259028,18.78913389821776,121.77527323281589,13.869218134375558
19.41377634667713,372.1273162274175,4539.061075813581,23.864478307257993,115.74370398530651,13.941377588987107
18.68625614493527,363.8554076895552,4689.23924699041,24.604139121004376,130.21868683058506,15.407498223881241
20.570409863988342,483.3069672953058,4951.031727544132,18.003247655681953,140.4833703509433,16.14056033701094
16.069176452753016,419.8602448011688,5098.653248979773,19.30994742993291,136.74798457544364,16.60842898264853
18.648810811896066,403.21131559669243,4376.189049533401,20.78731534021105,101.87838726807533,19.219217326882646
17.607136642699377,470.4325974127996,3993.4479970671287,19.522555523793066,153.67536520233554,12.474824550161259
20.770994958954518,407.7892662032195,4377.443762420474,22.408398960814736,133.5657564073891,16.535056580442028
16.116940712290674,503.48710135531803,4665.421770517244,20.078165511292077,121.28644745950004,14.923242908678796
16.09554458952921,459.9997264519833,4174.187552339669,25.737823560642365,132.53885475406523,14.914802654183273
16.50055698610661,415.58531465011646,4187.874095642543,23.908441876195894,133.05897427606303,14.900395077828543
14.131788951462159,520.4113129638965,4736.803619333967,22.0628232937372,123.394726026565,14.521902510544347
16.6733662943784,413.10435680742427,4586.472280170132,23.7086566824356,133.90805837886825,18.25325133896065
16.33374329419356,467.3046566737231,4632.278638649965,23.922229344451,124.64696580049574,17.08923883332936
17.799265038132607,451.0028876751607,4314.538616817013,20.70379713357648,127.33797160976215,15.953084734467685
18.13267443107878,491.88220100752136,4546.379760189543,20.25868168715945,124.25836210193282,17.894603733408214
20.597127157978058,503.45930905900906,4267.473702460535,22.07307195043661,115.61550315264786,13.812852607988049
19.161541197829383,443.82325362304135,5040.536808710594,23.67691662782472,134.7669594763347,14.105142902860932
16.763625269643782,413.5892229823638,5114.578513865076,22.302704871384545,140.3347982272501,12.911216987332429
16.279590162627223,463.2123538982193,3911.273488257626,18.947120234175568,139.7947309521003,15.08080782838708
18.52721700262294,418.7250691954168,4309.255353535642,20.53577865503739,143.77543739198873,16.363397200881984
15.660112280110107,528.0565059427323,4079.6564281397896,22.041463381324633,138.10316400897116,16.313113246782432
20.73609573801386,453.68141900699845,4450.145354041629,22.091768883448268,128.0299151705447,16.416005787886753
19.7246738417894,434.52681476718755,4703.08303479454,26.255709638557928,144.95321063578038,14.171569572242435
17.107630300045976,457.9110312668799,4130.8591418198275,19.563268039114664,118.55888401833273,17.44380543931306
15.133282290723391,396.8030653194354,4367.525633301697,23.424919279280395,124.37971336416147,16.65429455973402
20.105681470305488,413.09041848338063,4343.2530249491765,25.469480253293856,123.871844527476,17.415372691925022
17.76689271008164,502.82708299898655,4875.967424974319,27.115961822009382,149.14739814285286,13.583311896913012
19.985237137683896,428.0295426759041,4828.627185924745,21.746203612100686,147.78406721628906,16.867077147225725
15.427315499188062,413.0801075055459,4498.196466484087,23.622145423605748,142.50378572626394,14.684299021655207
17.06878659936467,479.2561636282163,4899.430675675324,23.838448772218108,150.00616155630885,15.887533927825054
18.08060087880289,507.20707161374315,4596.812930821155,23.129621953007263,126.24970014011613,17.30561799011758
18.178642377565307,489.1529141806239,4728.191019315849,22.5810976914047,141.70081615492006,16.681990226584347
17.39767393840465,501.8362784570729,5590.460287248774,23.73394401003996,136.13060135938133,15.310385727857055
19.18026929482099,430.2302261279752,5458.299441763584,17.6747805655055,148.48918871972768,16.625327044112314
16.444180148624692,403.57944043682863,4311.602907363325,24.354511614477996,136.83043882773228,14.355641598742254
17.9887198667873,526.611610340574,5260.212233640211,23.26118826058027,133.7553177370818,18.41291210397603
18.44986221158872,451.5454172124643,5265.013541503466,22.5924487074144,145.6061566479782,16.41144230996231
19.128742720593,455.65226229389873,4410.3839908328255,27.365028269205947,150.10990733367092,18.441899180698748
19.485130562740974,523.1613178793159,5294.0463403433705,21.755198354883373,131.0426004032843,15.994329360657753
16.485771018843504,491.8761816281484,5626.844060104868,22.37400527798331,138.9527024069337,16.031960447356898
15.835693859788444,488.8172045158384,4454.138021422192,27.441228794266078,126.67451576798271,15.70003146471102
20.51851147391431,562.3881264592496,4556.582210757509,21.57767022844086,108.75954416863095,18.2266021114484
18.983714433927226,444.4766263490925,5434.709587429545,22.22090608711866,143.13111324960215,15.84828070406846
17.21876104982741,512.4189791676921,5112.659902190909,23.12236773539705,148.60664123417942,17.94813616795822
21.074112456078357,476.48449904867465,5251.015248597798,25.263617401279788,144.50698388765963,16.41368797656994
18.715355264230183,486.6637800565416,5168.434626743792,23.980801041930437,116.64633253287646,14.00440380089759
20.521660120970473,541.8234750470021,5203.473248791706,20.84968720200667,137.2834899770057,16.192316599704796
18.695502680681436,499.24835210871896,4437.187449864575,22.515992585236052,113.69037426897097,15.288224685960312
22.06464386623925,501.7368191917934,5526.799152988259,22.407067961798926,159.8893240998581,17.190310312057516
21.587819926395994,525.9788822744508,5595.645475532372,23.591649813848782,128.6919216101572,15.332983320973808
18.254278328012436,465.01047622987505,4969.960695017447,24.723382261966464,159.07348692185315,18.64167275292732
20.338092941228034,445.5284560809283,5066.827530095363,24.763103011362627,155.40796464241635,17.101099189279786
19.820801698546827,437.63020866037465,4396.129881140903,20.095693615947155,131.87577459750932,17.001084105192547
21.073900592887657,398.49215257983263,5347.275759498504,26.268497541540086,129.13841842272961,18.333976945840153
17.16076819379001,575.1128734225291,5386.483180786868,24.57319009103216,148.63372893404934,18.851713983249336
19.98503107992288,438.13155638739,5106.0002151989565,27.081773645852845,133.40996100740168,17.35021019648127
20.648741752431697,477.8449844161276,5667.550696851196,25.10000593417166,146.0070781106764,16.20761457718888
15.893976425956248,476.5041304919424,5003.637020375647,26.58679903366529,138.6646298312552,14.665040609633168
16.898815044596954,503.35501109495345,5433.4960400257705,25.261194675496455,121.97021944236262,16.40639804221475
15.466327651777885,526.9711385724737,4707.129345609463,27.241165565793636,116.3292239835992,16.547602224261357
18.512942599994403,530.1600062058643,5183.740070269045,25.495927137153558,148.8131604983491,17.72482760878137
20.2301941907535,467.2986304495597,5125.049784881403,24.190335889772573,138.74373413069816,17.044063527680333
21.60653005902888,486.86949588224417,5324.580187102923,29.461886702172933,139.13189250336657,18.71653662534574
19.1901856755238,508.02928755690476,5056.796424827221,26.474921629505612,155.89993545736763,16.685809508597824
21.89167083329371,485.4405705300178,5180.725024353536,25.836163002226247,162.5279614694115,17.604054524201846
16.74785661341706,569.6745705064159,5645.423705104767,21.793400024000594,143.68130887859823,19.618956463148347
16.216890126610675,520.8458646472418,5059.734467866586,21.814588191162734,143.06151422077693,18.31101650427956
19.08728083168275,532.9947959377552,4515.499644080261,25.38121945822653,154.5332399524517,17.70313289958763
19.877335035460156,530.9476560060955,6123.8669495769545,25.108374714913865,130.07324897655275,16.86795098600953
19.186619474111634,555.2167583671643,5962.069308821078,23.465024936436816,151.44108582907077,16.850554475285687
15.687099381906807,511.50512528362435,4696.645870671779,25.207731242455235,156.1391614881125,16.53310070283066
19.148475299522705,445.5558956371333,5657.42825778933,28.51262807871842,158.16650298095428,17.065090489890654
17.063556402454893,523.7413573603008,5097.103430275563,26.56465556773817,123.30337701170019,19.195698394086136
20.530403524135277,476.9779847925559,5477.66757048965,22.48123405490079,139.3720499440218,17.64851662047839
20.033255953742977,483.6466900023564,5504.7895746799295,24.856128296285906,138.06600831930697,15.851093880033956
17.780411948297655,535.7886216645798,5261.3941597597595,23.33923942079362,151.55754384844892,20.954554408720085
18.55376969926235,566.8994962287338,5006.808532889875,24.336346973491167,157.0101188659721,18.63413732311694
17.626138259154963,512.1598078561185,5063.26111255888,24.329574101007175,171.1017680841371,15.849449936995434
19.403435466464575,526.5458453018084,4964.63192438357,24.235679676189307,144.35088829261682,17.459122965997857
21.22356144133329,592.0887904379555,5016.821210406685,22.511581343635903,144.5936867177041,18.39876818854342
17.837097257353285,525.7058579881477,5401.936371866626,25.14024121681688,167.3563759991913,21.051836098346506
20.49290513152265,636.4293107987859,5095.923616574555,24.20057378002078,156.01092513510955,16.462854077469736
18.69665409068255,543.1101378827626,5793.886510978658,18.806767267981275,169.61581281765376,19.930798665058408
18.26049304051398,435.85595875482846,6203.0806339693445,30.323643395899374,156.5013048112901,20.668217193855217
19.50398961245532,554.249512689877,5196.57555266407,28.16194097747692,136.9131588397597,17.350449181494316
17.886028703818194,538.0266442186645,5613.199730900195,24.832227593342424,134.74853047639968,17.965588961345407
18.769455069814903,581.8194854863826,5754.458932639485,25.800381348547326,131.98963985589126,16.738820400297744
17.65091363341207,554.0846918055229,5753.251022003699,23.089089428325824,162.86102677255215,18.156726739438007
23.317396631917152,517.033486645218,5568.62150759076,29.812232742320266,170.46730347721066,18.469188417755742
19.906822641527405,466.8695552108843,5913.304841985355,30.34472938502344,179.96492818744963,19.667192105729857
18.62231078957795,515.9162623453107,5795.909856786781,26.3392551501633,166.30576681333508,20.424769271657162
20.28721710615969,486.59788156189677,4946.73370866264,28.424578403555238,171.07563767382914,17.379980583360123
19.732411341002116,500.46855035756386,6015.219835494349,26.492531263524626,147.0596229765779,15.363834148811087
19.566935342964808,557.215104607559,6037.28584765988,22.990940136611563,139.2715680845732,18.668471174728865
21.099162072072136,610.00908925482,5217.935879991704,25.218510378180525,167.65709696818476,19.234094050054523
21.389175756617384,550.3101815889361,5633.99972775701,26.554842838275714,161.89851254806194,19.195271428688084
19.096571171961326,475.23956018357376,5972.878516309887,25.221493412692883,157.8359795542404,18.25566323847069
19.043253707480943,555.0386307613023,5532.607125393955,25.832788510947992,162.07577367762974,19.055021887944864
19.616196203973114,592.4060242048555,6196.525010007606,26.188195592114152,161.47081000378293,21.453064520397195
15.97082328656406,506.5216323657547,6867.597504032264,26.266859339272276,175.36143094488855,19.562841680045313
17.423078618539076,530.5812970502584,5273.408431123342,26.63821357097359,175.8446851679058,18.311159665398552
22.68969881808711,538.8956300529566,4980.001265405501,24.031574858807915,165.50885687059542,18.12811444365599
23.229853816280627,501.212042269731,5854.671169832575,24.903689685940773,170.10487520882003,18.72676277268053
19.810076373743605,571.9662107001728,6081.711960189771,23.591631883185723,165.69014409366622,21.858809142076314
21.34736779600534,535.6645032114978,5603.939058165923,29.08203681290726,152.06964944307276,18.77220619256046
20.893659742148824,563.1753295679858,6484.931381720621,21.708036466412473,169.768705859048,19.087826413452262
25.99453114346506,500.3733840921669,5054.503326463033,29.62422618870902,139.25223844768826,18.325138565495223
22.438350465145977,523.4801669968211,6117.992454718699,30.247232122294264,174.65984769950532,21.089704169404037
20.179391769310023,581.5617847478131,5456.186799680682,26.213117187298632,142.6380601294554,22.617545129627143
18.68625003373966,528.8243952218394,6677.722099316159,20.674376876579664,164.2295364738232,20.042248832300423
17.514271498389036,633.5323979751132,6834.033000291441,26.174311661415324,148.20157712257136,19.439662025156295
20.87997739793731,529.673750086133,5406.195338273989,26.951516101634006,168.69704447026007,19.394714201507437
19.136716589601004,561.6937899309024,5531.063932512536,24.691659216417026,160.49345430618948,15.20992366742325
17.932242023125408,597.9904168148338,6281.960988638044,25.95420964781511,138.1286090510974,20.701385892505424
19.396163016179663,482.2428988344027,5639.294395477369,31.02586556780489,167.68499501298814,19.66981395342797
18.61703768169931,466.1521609817426,5830.943552389311,28.959506013455016,153.44011508845173,20.22052139995029
23.790914158986848,478.84614391088047,5880.280236010598,25.100202424112126,175.00917672772817,18.25582478054226
22.325964318703008,619.3870515363884,4863.179885255027,23.48808961776912,162.46082265244422,18.863459268270123
20.699851125579034,529.631200486248,5883.5425950719455,26.677516349166964,168.52404711061862,18.850255056351333
23.50784045054266,687.0096887868899,5536.456976277992,27.011456182858684,148.97441703458867,21.412144251740052
20.919432599722406,531.1457474944735,5652.374720104778,28.826911981805818,154.6530871872219,18.974332951653437
19.192108332696098,569.9994779708798,6696.947452793822,26.316578115510694,156.85333862460033,23.3673459500107
23.690898307293452,639.7856145936786,5267.285066094445,28.977995562895455,176.5349541051082,20.47801899333425
21.876850536086756,664.5742776473512,6386.426611922646,32.59098075466938,188.9758357502068,17.481038630948504
18.944311451164225,668.7154983167878,5813.183960652319,29.851987829420633,152.56132718684242,19.55430824516014
20.566470895496117,626.6529671736702,5824.4561203472795,27.744266686615614,180.74084767696695,18.655647911121008
19.303586259787703,618.5068418373331,6412.765437123748,27.45871623530203,132.83103902449253,15.931976949460147
18.373362141747474,597.6974150674982,6182.492899189161,27.075024258139056,147.58255678885578,22.750464695940668
22.766742171130268,608.3917896883457,6319.591947497155,31.00511395565294,151.3520727690882,21.183148382914364
24.661583373805765,541.4273532277361,6547.71873641509,26.495673504570103,145.73813351736231,20.914926810701626
18.422332579652714,528.7793562650197,5854.9581747931215,28.249646367735366,142.53688992328182,20.289619688730827
22.17444234712168,571.7642397187428,5713.715195112404,28.319079649988584,172.70903375653384,17.535849675092475
19.897507459059618,564.28567616673,5467.17527479046,26.967762072056093,163.59701825043587,19.188428655907327
20.23725713684798,550.7667508650517,5619.922581559842,24.8019613898076,172.80805165608487,21.618937113112864
20.06516375809305,611.3710005904644,7697.432296772064,29.175460078014705,177.79564433117324,18.22661941673043
19.574769344117943,625.9991562778827,6777.676148612831,28.249449575735117,171.69327584191737,15.571018422056053
21.34807581811836,582.1590172296885,5364.337598354808,29.74075106185145,177.91993300871846,19.78794493229453
19.693454359576787,655.6413837480452,5390.63951165083,27.14417975415138,167.21426656591237,19.977475638865116
21.834153842176207,520.2367730628222,6396.808663326559,31.70639811232663,150.55154804893655,20.51776428682998
21.248833863733324,570.8135500678886,6445.487935837818,26.363099754397275,184.92490875390686,21.636603386585
20.91569099764697,544.5127778812929,6458.978147994403,33.09412774921266,160.17326228525891,21.50726470644841
19.656996274856077,485.2202313219399,6025.423228056748,24.21090851634406,155.16560033176356,20.84938084803057
20.322734419868745,579.966278571345,6109.16633195034,29.910073261831844,167.00600412785533,22.605705733621093
22.92479964984452,579.0246180639442,6373.623382554299,30.07177320116302,156.04777442150905,17.64956597245424
22.464567179013148,666.4608036317301,6250.8873328160025,26.823228499821834,163.90811392160774,21.40929175009279
19.631710391818494,621.0546267730662,4973.585151172195,30.05154950460603,175.88012711924597,21.670841544149944
21.748260228088252,534.5397410375291,6098.155359375514,32.33954372807401,176.2463848384943,18.25644239701209
23.045307380935967,688.3822330903051,5760.874088128529,23.257372359256603,157.34801605140717,17.799577149360097
18.36794555790977,656.0189975273747,6349.516472301159,30.425163626759048,163.9449912565057,19.23427990317514
22.704170042044176,623.2143196655619,7945.634142982331,22.618337044263413,188.37049921515293,19.42363185790572
20.383022083224024,581.2214317082459,6482.483151560763,26.67703976392506,179.7407427960671,22.090922206160304
22.82037791559526,543.1107870196033,6109.548610878055,33.56202285369987,204.53184741919728,19.576759880269492
20.242635796531754,575.6149470467373,6821.528623361581,27.788891471331514,190.97263892097527,19.15789204477568
18.230148072355917,655.158845619875,6585.1161445518055,26.274576299510006,190.73714856388037,19.647955780404462
18.603173359537422,699.2130108120009,6562.0199556316065,28.908111437357064,151.5827236172215,22.924158287739903
21.920280256186615,682.1289967241335,6680.954272236226,34.97426279308863,185.4389124718693,20.886622266105206
22.366737036269086,573.6652906173696,7521.715251100287,24.67074100925252,172.97109659774492,20.559815173388117
20.104626544328877,540.6118187354211,5711.749770408027,26.794416438052505,165.46010171565445,20.724507139733365
23.175496392715182,609.9535439896431,6642.541664128635,33.644362975143906,177.02131703971517,23.404650429200856
18.664219293226605,507.39797745430815,5850.793755436314,34.66879294052209,189.53516738749894,19.585325672590958
21.84528084989461,622.1504421516538,6714.695453862217,29.479756756353403,182.85357556649925,23.52674756112022
19.60753932712512,597.6455422742938,5877.233739086772,26.48646589784271,161.4018773068734,21.47014329769112
20.74328647953543,581.3649260242449,6177.859896502915,35.49815233121408,187.27999905517044,20.80104611474231
22.160197265210122,520.6881227837966,6260.183666262378,34.21227825648574,165.75058718509538,25.898912282560495
20.38503621994493,637.2205890169046,7008.82549836304,31.80447834725807,179.56696950875192,19.163554754195424
21.36034092345441,580.9377018099591,6988.55725205153,27.831564571074257,171.6067982574196,20.535023698297973
24.162758411935656,546.9501793831472,5741.941606018914,29.948344079141997,173.23379486346212,18.888516499589077
21.0342734477978,454.12386677108105,6511.019552114862,29.70021259100409,189.21267078379324,23.10392693620987
23.88714871488052,612.0481647648281,6076.4604242452915,31.088121125756864,160.69917913028902,24.554988552896088
19.984389927515537,712.737802240419,5766.427197378297,34.1927122928164,208.67858888791696,24.558065757772116
23.33846205783724,707.8907900077527,6387.745771204212,32.69525365622575,148.72576846674738,23.73978951075218
25.200352715562225,591.5627350657545,6345.783868096411,27.408367564841907,168.5873275724701,21.038053896801234
17.367662879053427,584.5693440437093,7967.144480130987,34.17216933958049,184.40866575853212,20.748590740271986
20.762237754813906,645.3167577587204,6806.268991435691,31.317864674636066,188.1541053097164,18.25661692869064
23.55958664626463,564.5798084179485,5749.284775368654,32.40034474370878,177.42597385263255,25.467130555506788
22.01660400940776,638.3226372118867,6240.799353585961,34.60214038016132,178.41003487889063,22.468158508076673
23.206572359448526,665.4929437775996,7192.514091548506,27.55816653938117,186.2647800341024,20.63697728024224
21.26415105996539,692.5644399824861,7839.357749576164,30.576768030679318,176.17727956677783,24.21290775093685
22.691989550698086,619.1867851598704,5667.365399991298,29.259898804308417,202.80610407201388,19.766104133461305
22.23064798348608,614.4699924022178,5502.444615705316,26.439965683940194,194.13684128774983,22.491486867114304
24.949383479159938,577.519053968803,7752.265099553446,31.800098583790522,194.99482447602068,21.394606461927577
23.124249879139455,581.444464801097,6880.097331933112,37.87469790436459,165.33807960409501,23.018248014090183
23.32443362764282,616.4918405310697,6138.6419383877865,25.821080768342764,180.07945590044142,21.677119925115367
21.826437655776836,651.2887633011944,6992.009248497445,30.909937095171976,176.75404840508315,18.985158082265777
21.700662144929154,683.4988719935654,5097.695437942012,32.84428499773196,165.49001240234278,22.020238454560772
21.84196987120811,586.9596592059631,6697.060546215797,31.452693808366593,188.15681794100183,23.974179966414372
23.564637387822362,718.9684238040724,6904.912373955144,30.844883837579506,173.70774728853945,21.883387523404476
21.923427262337015,619.4515745505926,7277.949008405936,27.566120514048826,193.61641328393236,23.508931617327853
23.411873401330045,634.8468713928625,6116.822171740278,31.92540766330701,165.48520920277275,19.939536340145523
27.11431962416968,594.3444229379897,6795.036676348861,29.19086350155321,211.7911288767225,21.993391597519015
24.67045200951002,499.0505565679447,6192.422601453006,25.19392110937273,168.88617758227034,20.83925624528733
22.234769743832235,690.3223376497532,6922.577124258482,34.81183696543709,187.62858443013428,23.60186548624248
25.416632055176994,683.0506169729455,6232.778909508242,34.20234468136319,197.42202400717878,22.212688083942208
22.123464141867288,625.4482942721949,6541.615467307721,31.687187902666732,175.1000082168093,23.5625326024643
18.77863005364781,646.6964933258688,6193.334391990456,32.24597156611141,199.0545667160112,24.394675793623477
20.937836261590636,673.847273029503,7214.425913492031,34.708712847570084,164.678315822493,23.639559691477384
19.17491101120935,554.355289416119,7354.512899225479,32.34279831259628,209.69047524553943,22.83701061358562
22.356699069435848,615.4277317042231,6694.640625778186,34.34053665989214,185.98127838958987,20.318371727939287
23.155437301712027,693.5943228915705,6874.632610724175,30.959127309768462,176.05017475936788,22.353132285893878
26.639573850665492,575.2458897121948,5968.298507466594,35.62742147297518,181.3102107235962,21.319143061826736
23.85913000709929,666.7333914326016,6689.6331246308455,32.84044094079419,200.20496431514323,21.73383758359174
